date,acetic acid derivatives and related substances,adamantane derivatives,adrenergic and dopaminergic agents,"adrenergics, inhalants",agents acting on the renin-angiotensin system,aldosterone antagonists,all other therapeutic products,alpha and beta blocking agents,alpha-adrenoreceptor antagonists,amide anesthetics,amide type local anesthetics,aminoglycoside antibacterials,angiotensin ii antagonists,"angiotensin ii antagonists, combinations",angiotensin ii receptor blockers,anilides,antacids,anti-dementia drugs,antiandrogens,"antiarrhythmics, class iii",antibiotics,antibiotics for topical use,anticholinergic agents,anticholinergics,antifibrinolytics,antifungals for dermatological use,antigout preparations,antihistamines for systemic use,antiinflammatory and antirheumatic products,"antiinflammatory and antirheumatic products, non-steroids","antiinflammatory preparations, non-steroids for topical use",antimalarials,antimycobacterials,antipropulsives,antithrombotic agents,anxiolytics,azapirones,belladonna and derivatives,benzodiazepine derivatives,benzodiazepine related drugs,benzothiazepine derivatives,beta blocking agents,biguanides,bile acid preparations,bile and liver therapy,bioflavonoids,bisphosphonates,blood substitutes and perfusion solutions,butyrophenone derivatives,calcium,"calcium, combinations with vitamin d and/or other drugs",carbapenems,carbohydrates,carboxamide derivatives,cardiac glycosides,centrally acting sympathomimetics,chemotherapeutics for topical use,class i antiarrhythmics,"combinations of penicillins, including beta-lactamase inhibitors",contact laxatives,corticosteroids and antiinfectives in combination,corticosteroids for systemic use,"corticosteroids, combinations for treatment of hemorrhoids","corticosteroids, potent (group iii)","corticosteroids, very potent (group iv)","corticosteroids, weak (group i)",cough suppressants,cough suppressants and expectorants,coxibs,decongestants and other nasal preparations for topical use,"diazepines, oxazepines, thiazepines and oxepines",dihydropyridine derivatives,dipeptidyl peptidase 4 inhibitors,direct factor xa inhibitors,dopa and dopa derivative,dopa and dopa derivatives,dopamine agonists,drugs used in erectile dysfunction,electrolyte solutions,enzymes,fatty acid derivatives,fenamates,first-generation cephalosporins,fluoroquinolones,folic acid and derivatives,fourth-generation cephalosporins,glucocorticoids,glycopeptide antibacterials,gonadotropin releasing hormone analogues,h2-receptor antagonists,high-ceiling diuretics,hmg coa reductase inhibitors,hormone antagonists and related agents,imidazole and triazole derivatives,influenza vaccines,insulins and analogues,insulins and analogues for injection,"insulins and analogues for injection, fast-acting",intestinal adsorbents,intravenous solutions,iron bivalent oral preparations,"iron bivalent, oral preparations",iron preparations,leukotriene receptor antagonists,macrolides,melatonin receptor agonists,mucolytics,"multivitamins, combinations","multivitamins, other combinations",muscle relaxants,nitrates,nitrofuran derivatives,nitroimidazole derivatives,non-selective monoamine reuptake inhibitors,nucleoside and nucleotide analogues,nucleoside and nucleotide reverse transcriptase inhibitors,opioids,opioids in combination,osmotic laxatives,other agents for local oral treatment,other agents for treatment of hemorrhoids and anal fissures for topical use,other anti-dementia drugs,other antibacterials,other antidepressants,other antiepileptics,other antipsychotics,other cardiac preparations,other cardiac stimulants,other centrally acting agents,other centrally acting muscle relaxants,other cough suppressants,other drugs for functional bowel disorders,other drugs for peptic ulcer and gastro-oesophageal reflux disease,other drugs for peptic ulcer and gastro-oesophageal reflux disease (gord),other drugs for treatment of tuberculosis,other intestinal adsorbents,other nervous system drugs,other ophthalmologicals,other opioids,other parasympathomimetics,other vaccines,other vasodilators,parasympathomimetics,penicillins with extended spectrum,phenylalkylamine calcium channel blockers,platelet aggregation inhibitors,platelet aggregation inhibitors excl. heparin,polymyxins,posterior pituitary lobe hormones,potassium,preparations inhibiting uric acid production,propionic acid derivatives,propulsives,proton pump inhibitors,pyrethrins and pyrethroids,quinolone antibacterials,rifamycins,second-generation cephalosporins,selective beta blocking agents,selective beta-2-adrenoreceptor agonists,selective estrogen receptor modulators,selective serotonin reuptake inhibitors,serotonin (5ht3) antagonists,sodium-glucose co-transporter 2 (sglt2) inhibitors,solutions affecting electrolyte balance,solutions affecting the electrolyte balance,solutions for parenteral nutrition,solutions producing osmotic diuresis,sulfonamides,sulfonamides and trimethoprim,sulfonylureas,testosterone 5-alpha reductase inhibitors,tetracyclines,thiazide diuretics,thiouracils,third-generation cephalosporins,thyroid hormones,thyroid preparations,treatment of hyperkalemia,triazole derivatives,unknown,urinary antispasmodics,vasopressin antagonists,vitamin b12 and folic acid,vitamin c products,vitamin d and analogues,vitamin k antagonists,vitamins,xanthines
2021-06-27,15.967742,0.0,0.0,10.9055331,0.0,0.5,0.0,6.86464089,28.9965158,0.0,0.0,0.0,16.7834646,13.5,0.0,21.8519385,161.8274709,0.0,0.0,0.0,0.0,0.0,0.0,10.9055331,2.05,0.0,0.0,22.0555574,0.0,56.6685922,0.0,0.0,2.5,0.0,0.0,31.3481919,0.0,0.0,55.27582408,5.5058479,1.0,4.5,24.3176795,38.958632,13.9186885,0.0,0.0,54.8903843,6.9708028,11.9944134,0.0,14.694137099999999,0.0,0.0,0.5,0.0,0.0,2.0,14.7695055,0.0,0.0,7.64221387,85.714287,85.714287,0.0,0.0,0.0,5.9893618,29.98275864,6.0,67.51842778,79.5579012,28.0,9.5,4.0,31.3738086,0.0,0.0,10.8333334,0.0,0.0,2.0,0.0,8.5769231,3.0,0.0,10.9055331,1.9615384,0.0,33.9944445,10.65927548,37.5061729,3.9791666,0.0,0.0,0.024000000299999998,0.017966852,0.017999999,0.0,0.0,41.8595767,0.0,0.0,0.0,0.0,0.0,95.2246702,0.0,1.0,0.0,2.0,0.0,7.233333399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4114888,0.0,34.5245728,35.9778641,6.64583331,3.0,14.0,9.99479169,11.7368422,5.619718300000001,0.0,0.0,72.6826147,4.0,2.2,7.0,0.0,7.1851852,0.0,0.0,5.0,12.0799999,2.8888888,2.0,26.0,22.0117648,0.0,0.0,2.6666667,0.0,59.0956819,89.9733334,67.0906454,0.0,0.0,4.0,2.9642856,0.0,0.0,0.0,15.5,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,6.0,0.89999998,0.0,2.0,0.0,6.9411764,0.0,4.5,16.3266265,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0185184
2021-06-28,15.967742,0.0,0.0,8.9055331,0.0,0.5,0.0,6.86464089,28.9965158,0.0,0.0,0.0,16.7834646,13.5,0.0,18.5186052,160.8274709,0.0,0.0,0.0,0.0,0.0,0.0,10.9055331,3.7166666,0.0,0.0,22.0555574,0.0,53.6685922,0.0,0.0,2.5,0.0,0.0,28.6815252,0.0,0.0,52.64538928,7.0058479,1.0,4.5,24.3176795,38.958632,13.9186885,0.0,1.0,61.5570509,6.9708028,11.9944134,0.0,14.694137099999999,0.0,0.0,0.5,0.0,0.0,2.0,14.7695055,0.0,0.0,7.64221387,85.714287,85.714287,0.0,0.0,0.0,5.9893618,29.98275864,6.0,68.75098588,79.5579012,28.0,9.5,4.0,31.3738086,0.0,0.0,12.3333334,0.0,0.0,2.0,0.0,7.5769231,3.0,0.0,8.9055331,1.9615384,0.0,33.9944445,10.32594208,37.5061729,7.9375,0.0,0.0,0.024000000299999998,0.017966852,0.017999999,0.0,2.0,41.8595767,0.0,0.0,0.0,0.0,0.0,89.9011407,0.0,1.0,0.0,2.0,0.0,7.233333399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4114888,0.0,33.5245728,35.9778641,6.64583331,3.0,14.0,9.99479169,11.7368422,5.619718300000001,0.0,0.0,72.6826147,4.0,2.2,7.0,0.0,7.1777778,0.0,0.0,5.0,12.0799999,0.0,2.0,26.0,22.0117648,0.0,0.0,2.6666667,0.0,59.0956819,96.6400001,68.0906454,0.0,0.0,4.0,2.9642856,0.0,0.0,0.0,15.5,0.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,6.0,0.89999998,0.0,2.0,0.0,6.9411764,0.0,4.5,11.1599598,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0185184
2021-06-29,15.967742,0.0,0.0,8.9055331,0.0,0.5,0.0,6.86464089,28.9965158,0.0,0.0,0.0,16.7834646,13.5,0.0,13.0698872,160.8274709,0.0,0.0,0.0,0.0,0.0,0.0,8.9055331,3.7166666,0.0,0.0,23.0555574,0.0,53.6685922,0.0,0.0,2.5,0.0,0.0,28.6815252,0.0,0.0,57.27582408,4.5058479,1.0,4.5,24.3176795,38.958632,13.9186885,0.0,0.0,52.2029475,8.470802800000001,10.0,0.0,14.694137099999999,0.0,0.0,0.5,0.0,0.0,2.0,14.7695055,0.0,0.0,9.34221387,0.0,0.0,0.0,0.0,0.0,5.9893618,30.0,6.0,66.6184278,79.5579012,28.0,9.5,4.0,31.3738086,0.0,0.0,14.3333334,0.0,0.0,2.0,0.0,7.5769231,3.0,0.0,8.9055331,1.9615384,0.0,33.9944445,12.32594208,37.5061729,7.9375,0.0,0.0,0.024000000299999998,0.017966852,0.017999999,0.0,1.0,41.8595767,0.0,0.0,0.0,0.0,0.0,92.4011407,0.0,1.0,0.0,2.0,0.0,4.4000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.4114888,0.0,33.5245728,35.9778641,6.64583331,3.0,14.0,9.99479169,11.7368422,5.619718300000001,0.0,0.0,72.6826147,4.0,2.2,7.0,0.0,7.1851852,0.0,0.0,5.0,12.0799999,0.0,2.0,26.0,22.0117648,0.0,0.0,0.0,0.0,56.3456819,96.6400001,68.0906454,0.0,0.0,4.0,2.9642856,0.0,0.0,0.0,15.5,0.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,6.0,0.89999998,0.0,2.0,0.0,6.9411764,0.0,4.5,13.1361502,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0185184
2021-06-30,15.967742,0.0,0.0,5.9824562,0.0,0.5,0.0,6.86464089,28.9965158,0.0,0.0,0.0,16.7834646,13.5,0.0,13.0698872,160.4274708,0.0,0.0,0.0,0.0,0.0,0.0,5.9824562,3.7166666,0.0,0.0,23.0555574,0.0,53.6685922,0.0,0.0,2.5,1.6,0.0,28.6815252,0.0,0.0,56.14538928,4.5058479,1.0,4.5,24.3176795,38.1252987,15.9186885,0.0,1.0,52.2029477,6.9708028,10.0,0.0,14.6388485,0.0,0.0,0.5,0.0,0.0,2.0,14.7695055,0.0,0.0,11.01408887,0.0,0.0,0.0,0.0,0.0,5.9893618,29.0,7.9166666,63.1020344,79.0579012,28.0,9.5,4.0,31.3738086,0.0,0.0,11.8333334,0.0,0.0,2.0,0.0,3.5769231,3.0,0.0,5.9824562,0.0,0.0,33.9944445,13.359275479999999,37.5061729,7.9375,0.0,0.0,0.024000000299999998,0.017966852,0.017999999,0.0,2.0,41.8595767,0.0,0.0,0.0,0.0,0.0,89.4396021,0.0,2.0,0.0,2.0,0.0,4.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4114888,0.0,33.5245728,35.9778641,7.0625,3.0,14.0,9.99479169,11.7368422,5.619718300000001,0.0,0.0,72.6826147,4.0,4.6166667,7.0,1.0,8.1851852,0.0,0.0,5.0,12.0799999,0.0,2.0,26.0,22.0117648,0.0,0.0,6.8913043,0.0,56.3456819,95.6400001,69.0906454,0.0,0.0,4.0,2.9642856,0.0,0.0,0.0,15.5,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,6.0,0.89999998,0.0,2.0,0.0,8.9411764,0.0,4.5,13.1361502,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0185184
2021-07-01,16.2063464,0.0,0.0,5.8911168,0.0,1.02857143,0.0,6.7452768,30.2849027,0.0,0.0,0.0,18.8865563,14.7959197,0.0,13.0771677,178.2944149,0.0,0.0,0.0,0.0,0.0,0.0,5.9255998,4.0,0.0,0.0,22.25140565,0.0,55.042305999999996,0.0,0.0,2.8676472,0.0,0.0,28.9702868,0.0,0.0,59.49308276,4.5442477,1.7142857,4.5229886,26.02616377,39.9076502,16.0267559,0.0,1.0,51.1570073,10.0,10.1639499,0.0,10.9567127,0.0,0.0,0.85714287,0.0,0.0,2.0,20.2916667,0.0,0.0,11.6813643,0.0,0.0,0.0,0.0,2.625,6.027397199999999,29.63279254,7.5,64.45524756,82.0726443,29.5619624,10.2142857,4.0,31.957033799999998,0.0,0.0,10.1064427,0.0,0.0,2.0,0.0,1.0,3.0483871000000002,0.0,5.8455854,2.0,0.0,35.1410302,14.68385101,38.3705342,6.201438899999999,0.0,0.0,0.0273765741,0.017862856,0.019409638,0.0,1.0,41.8156735,0.0,0.0,0.0,0.0,0.0,90.6631931,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46936752,0.0,34.70023283,43.85359421,6.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,73.3914718,4.7352941,0.0,9.2758681,1.0,9.2909091,0.0,0.0,4.98333335,11.2661078,0.0,2.1616766,26.7704234,22.4686411,0.0,0.0,8.8181818,0.0,53.7723584,96.581267,70.8522734,0.0,0.0,4.0,3.0,0.0,0.0,0.0,16.05890749,0.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0,6.0350587,0.5,0.0,2.0425371,0.0,9.0,0.0,4.532833,15.7123016,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
2021-07-02,16.2063464,0.0,0.0,5.8911168,0.0,1.02857143,0.0,6.7452768,30.2849027,0.0,0.0,0.0,18.8865563,14.7959197,0.0,15.0771677,177.3136456,0.0,0.0,0.0,0.0,0.0,0.0,5.9255998,0.0,0.0,0.0,21.25140565,0.0,57.042305999999996,0.0,0.0,2.8676472,0.0,0.0,31.8452868,0.0,0.0,58.49308276,4.5442477,1.7142857,4.5229886,26.02616377,37.9076502,11.0267559,0.0,0.0,44.9448861,10.0,10.1639499,0.0,8.9567127,0.0,0.0,0.85714287,0.0,0.0,2.0,22.8869049,0.0,0.0,11.6813643,0.0,0.0,0.0,0.0,2.625,6.027397199999999,29.63279254,7.5,64.45524756,81.59967131,29.5619624,10.2142857,4.0,31.957033799999998,0.0,0.0,11.293942699999999,0.0,0.0,2.0,0.0,1.0,3.0483871000000002,0.0,5.8455854,2.0,0.0,35.1410302,11.25527951,38.3705342,6.201438899999999,0.0,0.0,0.0273765741,0.017862856,0.019409638,0.0,1.0,41.8156735,0.0,0.0,0.0,0.0,0.0,92.6274788,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666667,0.0,0.0,28.46936752,0.0,35.24435046,43.85359421,7.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,71.3914718,4.7352941,0.0,9.2758681,0.0,9.2909091,0.0,0.0,4.98333335,11.2661078,0.0,2.1616766,26.7704234,22.4686411,0.0,0.0,5.8181818,0.0,50.7723584,96.581267,67.8522734,0.0,0.0,4.0,3.0,0.0,0.0,0.0,16.05890749,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,6.0350587,0.5,0.0,2.0425371,0.0,7.0,0.0,4.532833,15.6944445,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
2021-07-03,16.2063464,0.0,0.0,5.8911168,0.0,1.02857143,0.0,6.7452768,30.2849027,0.0,0.0,0.0,18.8865563,14.7959197,0.0,17.3271677,177.3136456,0.0,0.0,0.0,0.0,0.0,0.0,5.9255998,0.0,0.0,0.0,22.25140565,0.0,57.042305999999996,0.0,0.0,2.8676472,0.0,0.0,31.8452868,0.0,0.0,59.49308276,5.5442477,1.7142857,4.5229886,26.02616377,37.9076502,11.0267559,0.0,1.0,50.705755599999996,9.0,10.1639499,0.0,11.8914952,0.0,0.0,0.85714287,0.0,0.0,2.0,22.8869049,0.0,0.0,9.6813643,0.0,0.0,0.0,0.0,2.625,6.027397199999999,29.63279254,6.0,64.45524756,82.09967131,29.5619624,10.2142857,4.0,31.957033799999998,0.0,0.0,11.6064427,0.0,0.0,2.0,0.0,5.0,3.0483871000000002,0.0,5.8455854,2.0,0.0,35.1410302,16.85051771,38.3705342,6.201438899999999,0.0,0.0,0.0273765741,0.017862856,0.019409638,0.0,1.0,41.8156735,0.0,0.0,0.0,0.0,0.0,92.6274788,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666667,0.0,0.0,28.46936752,0.0,35.24435046,43.85359421,7.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,71.3914718,4.7352941,0.0,9.2758681,0.0,7.0,0.0,0.0,4.98333335,11.2661078,0.0,2.1616766,26.7704234,22.4686411,0.0,0.0,2.8181818,0.0,50.7723584,96.581267,67.8522734,0.0,0.0,4.0,3.0,0.0,0.0,0.0,17.05890749,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,6.0350587,0.5,0.0,2.0425371,0.0,5.0,0.0,4.532833,15.6944445,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
2021-07-04,16.2063464,0.0,6.0,5.8911168,0.0,1.02857143,0.0,6.7452768,30.2849027,0.0,0.0,0.0,18.8865563,14.7959197,0.0,15.0771677,177.3136456,0.0,0.0,0.0,0.0,0.0,0.0,5.9255998,0.0,0.0,0.0,21.25140565,0.0,57.042305999999996,0.0,0.0,2.8676472,0.0,0.0,31.8452868,0.0,0.0,59.49308276,5.5442477,1.7142857,4.5229886,26.02616377,40.9076502,11.0267559,0.0,0.0,49.705755599999996,9.0,10.1639499,0.0,11.8914952,0.0,0.0,0.85714287,0.0,0.0,2.0,17.4702382,0.0,0.0,9.6813643,0.0,0.0,0.0,0.0,0.0,6.027397199999999,29.63279254,6.0,64.45524756,82.09967131,29.5619624,10.2142857,4.0,31.957033799999998,0.0,0.0,9.606442699999999,0.0,0.0,2.0,0.0,4.0,3.0483871000000002,0.0,5.8455854,2.0,0.0,35.1410302,13.42194621,38.3705342,6.201438899999999,0.0,0.0,0.0273765741,0.017862856,0.019409638,0.0,3.0,42.8156735,0.0,0.0,0.0,0.0,0.0,92.6274788,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666667,0.0,0.0,28.46936752,0.0,35.24435046,43.85359421,7.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,73.3914718,4.7352941,0.0,9.2758681,0.0,8.2,0.0,0.0,4.98333335,11.2661078,0.0,2.1616766,26.7704234,22.4686411,0.0,0.0,2.8181818,0.0,50.7723584,96.581267,67.8522734,0.0,0.0,4.0,3.0,0.0,0.0,0.0,17.05890749,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0350587,0.5,0.0,2.0425371,0.0,5.0,0.0,4.532833,15.6944445,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
2021-07-05,17.2063464,0.0,4.0,8.391116799999999,0.0,1.02857143,0.0,6.7452768,30.2849027,0.0,0.0,0.0,18.8865563,14.7959197,0.0,13.0771677,177.3136456,0.0,0.0,0.0,0.0,0.0,0.0,6.9255998,0.0,0.0,0.0,21.25140565,0.0,57.042305999999996,0.0,0.0,2.8676472,1.0,0.0,31.8452868,0.0,1.0,61.0708606,4.5442477,1.7142857,5.5229886,26.02616377,40.9076502,11.0267559,0.0,1.0,49.9693919,9.0,10.1639499,0.0,14.780384,0.0,0.0,0.85714287,0.0,0.0,2.0,17.2202382,0.0,0.0,9.6813643,0.0,0.0,0.0,0.0,2.625,6.027397199999999,29.63279254,6.0,64.45524756,82.641338,29.5619624,11.2142857,4.0,31.957033799999998,0.0,0.0,8.6064427,0.0,0.0,2.0,0.0,4.0,3.0483871000000002,0.0,7.3455854,2.0,0.0,35.1410302,17.85051771,38.3705342,8.1597723,0.0,0.0,0.0273765741,0.0278628558,0.019409638,0.0,1.0,42.8156735,0.0,0.0,0.0,0.0,0.0,97.6447081,0.0,0.0,0.0,2.0,0.0,8.5714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46936752,0.0,35.24435046,43.85359421,7.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,73.3914718,4.7352941,0.0,9.2758681,0.0,7.2,0.0,0.0,4.98333335,14.1674235,0.0,2.1616766,26.7704234,22.4686411,0.0,0.0,0.0,0.0,50.7723584,93.581267,66.8522734,0.0,0.0,4.0,3.0,0.0,0.0,0.0,18.04021589,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,6.0350587,0.5,0.0,2.0425371,0.0,5.0,1.0,4.532833,15.6944445,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
2021-07-06,16.2063464,0.0,4.0,5.8911168,0.0,1.02857143,0.0,6.7452768,30.2849027,0.0,0.0,0.0,18.8865563,14.7959197,0.0,15.2021677,177.3136456,0.0,0.0,0.0,0.0,0.0,0.0,5.9255998,0.0,0.0,0.0,21.25140565,0.0,57.042305999999996,0.0,0.0,2.8676472,1.0,0.0,34.8283376,0.0,0.0,60.0041939,4.5442477,1.7142857,4.5229886,26.02616377,40.9076502,11.0267559,0.0,0.0,54.8582807,9.0,10.1639499,0.0,14.780384,0.0,0.0,0.85714287,0.0,0.0,2.0,22.4773812,0.0,0.0,9.6813643,0.0,0.0,0.0,0.0,2.625,6.027397199999999,30.63279254,6.0,64.45524756,82.641338,29.5619624,11.2142857,4.0,31.957033799999998,0.0,0.0,8.7939427,0.0,0.0,2.0,0.0,8.0,4.0483871,0.0,5.8455854,3.6666666,0.0,35.1410302,13.25527951,38.3705342,8.1597723,0.0,0.0,0.0273765741,0.017862856,0.019409638,0.0,4.3333334,44.6906735,0.0,0.0,0.0,0.0,0.0,97.6447081,0.0,3.0,0.0,2.0,0.0,10.8214288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.46936752,0.0,35.24435046,43.85359421,7.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,73.3914718,4.7352941,4.4000001,9.2758681,1.0,9.04,0.0,0.0,4.98333335,14.1674235,0.0,2.1616766,26.7704234,22.4686411,0.0,0.0,0.0,0.0,50.7723584,93.581267,66.8522734,0.0,0.0,4.0,5.8571428999999995,0.0,0.0,0.0,18.04021589,0.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,6.0350587,0.5,0.0,2.0425371,0.0,5.9,1.0,4.532833,24.318535400000002,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
2021-07-07,16.2063464,0.0,4.0,5.8911168,0.0,1.02857143,0.0,6.7452768,27.9515693,0.0,0.0,0.0,18.8865563,14.7959197,0.0,15.0771677,174.6469789,0.0,0.0,0.0,0.0,0.0,0.0,5.9255998,0.0,0.0,0.0,21.25140565,0.0,60.042305999999996,0.0,0.0,2.8676472,1.0,0.0,34.8283376,0.0,0.0,61.0041939,5.5442477,1.7142857,4.5229886,23.35949707,43.8621957,8.0267559,0.0,1.0,49.890332,10.0,10.1639499,0.0,14.7124354,0.0,0.0,0.85714287,0.0,0.0,2.0,22.4773812,1.0,0.0,9.6813643,0.0,0.0,0.0,0.0,2.625,6.027397199999999,29.71612585,6.0,64.54086406,79.9746712,29.5619624,11.2142857,4.0,31.957033799999998,0.0,0.0,6.1064427,0.0,0.0,2.0,0.0,8.0,4.0483871,0.0,5.8455854,3.6666666,0.0,32.4743635,16.183851009999998,38.3705342,8.1597723,0.0,0.0,0.0273765741,0.017862856,0.019409638,0.0,3.3971631999999996,43.6906735,0.0,0.0,0.0,0.0,0.0,91.6447081,0.0,2.0,0.0,2.0,0.0,10.8214288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.136034119999998,0.0,33.91101706,45.82474811,7.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,73.3914718,4.7352941,0.0,9.2758681,0.0,11.3,0.0,0.0,4.98333335,14.1674235,0.0,2.1616766,25.43709,22.4686411,0.0,0.0,0.0,0.0,53.7723584,93.581267,66.8522734,0.0,0.0,4.0,8.8571429,0.0,0.0,0.0,18.04021589,0.0,0.0,1.0,5.0,3.0,4.0,0.0,0.0,6.0350587,0.5,0.0,2.0425371,0.0,7.8411764,1.0,4.532833,27.1756783,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
2021-07-08,19.3730131,0.0,14.0,7.7734697,0.0,1.02857143,0.0,6.7452768,28.9515693,0.0,0.0,0.0,18.8865563,14.7959197,0.0,16.2021677,176.0519284,0.0,0.0,0.0,0.0,0.0,0.0,7.8079526999999995,0.0,0.0,0.0,22.25140565,0.0,60.042305999999996,0.0,0.0,2.8676472,4.421052700000001,0.0,34.8283376,0.0,0.0,60.0041939,5.5442477,1.7142857,4.5229886,23.669020970000002,43.8621957,8.0267559,0.0,1.0,49.3441134,9.0,11.1639499,0.0,14.7124354,0.0,0.0,0.85714287,0.0,0.0,2.0,19.8107145,0.0,0.0,9.6813643,0.0,0.0,0.0,0.0,0.0,6.027397199999999,28.71612585,6.0,63.955247560000004,79.4746712,28.788153,11.2142857,4.0,31.957033799999998,0.0,0.0,7.7939427,0.0,0.0,2.0,2.0,12.0,4.0483871,0.0,6.8455854,3.6666666,0.0,32.4743635,10.25527951,37.3705342,8.1597723,0.0,0.0,0.0273765741,0.017862856,0.019409638,0.0,4.3971632,43.6906735,0.0,0.0,0.0,0.0,0.0,94.6447081,0.0,1.0,0.0,2.0,0.0,10.8214288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.136034119999998,0.0,33.91101706,45.82474811,7.1749059200000005,2.993865,14.3738659,10.195122,8.9333334,6.0,0.0,0.0,70.6771862,4.7352941,3.8947368,9.2758681,0.0,8.1,0.0,0.0,4.98333335,14.1674235,0.0,2.1616766,25.43709,22.4686411,0.0,0.0,2.2631578,0.0,53.7723584,90.8669814,67.078464,0.0,0.0,4.0,8.8571429,0.0,0.0,0.0,18.04021589,0.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,8.2017254,0.5,0.0,2.0425371,0.0,9.8411764,1.0,4.532833,26.318535400000002,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
