date,acetic acid derivatives and related substances,adamantane derivatives,adrenergic and dopaminergic agents,"adrenergics, inhalants",agents acting on the renin-angiotensin system,aldosterone antagonists,all other therapeutic products,alpha and beta blocking agents,alpha-adrenoreceptor antagonists,amide anesthetics,amide type local anesthetics,aminoglycoside antibacterials,angiotensin ii antagonists,"angiotensin ii antagonists, combinations",angiotensin ii receptor blockers,anilides,antacids,anti-dementia drugs,antiandrogens,"antiarrhythmics, class iii",antibiotics,antibiotics for topical use,anticholinergic agents,anticholinergics,antifibrinolytics,antifungals for dermatological use,antigout preparations,antihistamines for systemic use,antiinflammatory and antirheumatic products,"antiinflammatory and antirheumatic products, non-steroids","antiinflammatory preparations, non-steroids for topical use",antimalarials,antimycobacterials,antipropulsives,antithrombotic agents,anxiolytics,azapirones,belladonna and derivatives,benzodiazepine derivatives,benzodiazepine related drugs,benzothiazepine derivatives,beta blocking agents,biguanides,bile acid preparations,bile and liver therapy,bioflavonoids,bisphosphonates,blood substitutes and perfusion solutions,butyrophenone derivatives,calcium,"calcium, combinations with vitamin d and/or other drugs",carbapenems,carbohydrates,carboxamide derivatives,cardiac glycosides,centrally acting sympathomimetics,chemotherapeutics for topical use,class i antiarrhythmics,"combinations of penicillins, including beta-lactamase inhibitors",contact laxatives,corticosteroids and antiinfectives in combination,corticosteroids for systemic use,"corticosteroids, combinations for treatment of hemorrhoids","corticosteroids, potent (group iii)","corticosteroids, very potent (group iv)","corticosteroids, weak (group i)",cough suppressants,cough suppressants and expectorants,coxibs,decongestants and other nasal preparations for topical use,"diazepines, oxazepines, thiazepines and oxepines",dihydropyridine derivatives,dipeptidyl peptidase 4 inhibitors,direct factor xa inhibitors,dopa and dopa derivative,dopa and dopa derivatives,dopamine agonists,drugs used in erectile dysfunction,electrolyte solutions,enzymes,fatty acid derivatives,fenamates,first-generation cephalosporins,fluoroquinolones,folic acid and derivatives,fourth-generation cephalosporins,glucocorticoids,glycopeptide antibacterials,gonadotropin releasing hormone analogues,h2-receptor antagonists,high-ceiling diuretics,hmg coa reductase inhibitors,hormone antagonists and related agents,imidazole and triazole derivatives,influenza vaccines,insulins and analogues,insulins and analogues for injection,"insulins and analogues for injection, fast-acting",intestinal adsorbents,intravenous solutions,iron bivalent oral preparations,"iron bivalent, oral preparations",iron preparations,leukotriene receptor antagonists,macrolides,melatonin receptor agonists,mucolytics,"multivitamins, combinations","multivitamins, other combinations",muscle relaxants,nitrates,nitrofuran derivatives,nitroimidazole derivatives,non-selective monoamine reuptake inhibitors,nucleoside and nucleotide analogues,nucleoside and nucleotide reverse transcriptase inhibitors,opioids,opioids in combination,osmotic laxatives,other agents for local oral treatment,other agents for treatment of hemorrhoids and anal fissures for topical use,other anti-dementia drugs,other antibacterials,other antidepressants,other antiepileptics,other antipsychotics,other cardiac preparations,other cardiac stimulants,other centrally acting agents,other centrally acting muscle relaxants,other cough suppressants,other drugs for functional bowel disorders,other drugs for peptic ulcer and gastro-oesophageal reflux disease,other drugs for peptic ulcer and gastro-oesophageal reflux disease (gord),other drugs for treatment of tuberculosis,other intestinal adsorbents,other nervous system drugs,other ophthalmologicals,other opioids,other parasympathomimetics,other vaccines,other vasodilators,parasympathomimetics,penicillins with extended spectrum,phenylalkylamine calcium channel blockers,platelet aggregation inhibitors,platelet aggregation inhibitors excl. heparin,polymyxins,posterior pituitary lobe hormones,potassium,preparations inhibiting uric acid production,propionic acid derivatives,propulsives,proton pump inhibitors,pyrethrins and pyrethroids,quinolone antibacterials,rifamycins,second-generation cephalosporins,selective beta blocking agents,selective beta-2-adrenoreceptor agonists,selective estrogen receptor modulators,selective serotonin reuptake inhibitors,serotonin (5ht3) antagonists,sodium-glucose co-transporter 2 (sglt2) inhibitors,solutions affecting electrolyte balance,solutions affecting the electrolyte balance,solutions for parenteral nutrition,solutions producing osmotic diuresis,sulfonamides,sulfonamides and trimethoprim,sulfonylureas,testosterone 5-alpha reductase inhibitors,tetracyclines,thiazide diuretics,thiouracils,third-generation cephalosporins,thyroid hormones,thyroid preparations,treatment of hyperkalemia,triazole derivatives,unknown,urinary antispasmodics,vasopressin antagonists,vitamin b12 and folic acid,vitamin c products,vitamin d and analogues,vitamin k antagonists,vitamins,xanthines
2021-07-01,1600.0,0.0,0.0,635.0,0.0,110.5,0.0,721.0,3342.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2244.0,20827.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,4.0,0.0,0.0,2368.5,0.0,6182.0,0.0,0.0,97.5,0.0,0.0,3167.0,0.0,0.0,5933.5,600.0,24.0,500.0,2509.0,3614.0,998.0,0.0,12.0,2026.0,1658.0,1653.0,0.0,755.0,0.0,0.0,12.0,0.0,0.0,124.0,235.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,84.0,284.0,2637.5,313.0,7387.0,10679.0,2932.0,393.0,736.0,3498.5,0.0,0.0,238.0,0.0,0.0,368.0,0.0,3.0,433.0,0.0,626.0,44.0,0.0,4566.0,989.5,4820.0,336.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,12.0,5181.0,0.0,0.0,0.0,0.0,0.0,11274.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3744.5,0.0,4698.5,4522.5,978.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,7968.0,161.0,0.0,990.0,1.0,569.0,0.0,0.0,277.5,1509.5,0.0,361.0,2395.0,2540.0,0.0,0.0,40.0,0.0,7027.0,10978.0,8110.0,0.0,0.0,136.0,111.0,0.0,0.0,0.0,1266.5,0.0,0.0,20.0,45.0,38.0,61.0,0.0,0.0,458.0,15.5,0.0,145.0,0.0,48.0,0.0,545.5,476.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,410.0
2021-07-02,1600.0,0.0,0.0,635.0,0.0,110.5,0.0,721.0,3342.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2251.0,20878.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,2366.5,0.0,6224.0,0.0,0.0,97.5,0.0,0.0,3213.0,0.0,0.0,5931.5,600.0,24.0,500.0,2509.0,3612.0,993.0,0.0,0.0,2210.0,1658.0,1653.0,0.0,753.0,0.0,0.0,12.0,0.0,0.0,124.0,289.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,84.0,284.0,2643.5,313.0,7387.0,10697.5,2932.0,393.0,736.0,3498.5,0.0,0.0,292.5,0.0,0.0,368.0,0.0,3.0,433.0,0.0,626.0,44.0,0.0,4566.0,965.5,4820.0,336.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,12.0,5252.0,0.0,0.0,0.0,0.0,0.0,11329.0,0.0,2.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3744.5,0.0,4717.0,4522.5,1093.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,8037.0,161.0,0.0,990.0,0.0,569.0,0.0,0.0,277.5,1509.5,0.0,361.0,2395.0,2540.0,0.0,0.0,37.0,0.0,7024.0,10978.0,8107.0,0.0,0.0,136.0,111.0,0.0,0.0,0.0,1266.5,0.0,0.0,20.0,46.0,14.0,60.0,0.0,0.0,458.0,15.5,0.0,145.0,0.0,30.0,0.0,545.5,473.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,410.0
2021-07-03,1600.0,0.0,0.0,635.0,0.0,110.5,0.0,721.0,3342.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2252.0,20878.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,2368.5,0.0,6224.0,0.0,0.0,97.5,0.0,0.0,3213.0,0.0,0.0,5937.5,604.0,24.0,500.0,2509.0,3612.0,993.0,0.0,10.0,2430.0,1656.0,1653.0,0.0,888.0,0.0,0.0,12.0,0.0,0.0,124.0,289.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,84.0,284.0,2643.5,310.0,7387.0,10702.5,2932.0,393.0,736.0,3498.5,0.0,0.0,267.5,0.0,0.0,368.0,0.0,31.0,433.0,0.0,626.0,44.0,0.0,4566.0,996.0,4820.0,336.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,12.0,5252.0,0.0,0.0,0.0,0.0,0.0,11329.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3744.5,0.0,4717.0,4522.5,1093.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,8037.0,161.0,0.0,990.0,0.0,503.0,0.0,0.0,277.5,1509.5,0.0,361.0,2395.0,2540.0,0.0,0.0,31.0,0.0,7024.0,10978.0,8107.0,0.0,0.0,136.0,111.0,0.0,0.0,0.0,1275.5,0.0,0.0,20.0,90.0,0.0,60.0,0.0,0.0,458.0,15.5,0.0,145.0,0.0,26.0,0.0,545.5,473.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,410.0
2021-07-04,1600.0,0.0,6.0,635.0,0.0,110.5,0.0,721.0,3342.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2248.0,20878.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,2366.5,0.0,6224.0,0.0,0.0,97.5,0.0,0.0,3213.0,0.0,0.0,5948.5,604.0,24.0,500.0,2509.0,3663.0,993.0,0.0,0.0,2429.0,1656.0,1653.0,0.0,888.0,0.0,0.0,12.0,0.0,0.0,124.0,226.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,284.0,2643.5,310.0,7387.0,10702.5,2932.0,393.0,736.0,3498.5,0.0,0.0,265.5,0.0,0.0,368.0,0.0,28.0,433.0,0.0,626.0,44.0,0.0,4566.0,972.0,4820.0,336.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,14.0,5295.0,0.0,0.0,0.0,0.0,0.0,11329.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3744.5,0.0,4717.0,4522.5,1093.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,8123.0,161.0,0.0,990.0,0.0,533.0,0.0,0.0,277.5,1509.5,0.0,361.0,2395.0,2540.0,0.0,0.0,31.0,0.0,7024.0,10978.0,8107.0,0.0,0.0,136.0,111.0,0.0,0.0,0.0,1275.5,0.0,0.0,20.0,45.0,6.0,60.0,0.0,0.0,458.0,15.5,0.0,145.0,0.0,26.0,0.0,545.5,473.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,410.0
2021-07-05,1602.0,0.0,8.0,645.0,0.0,110.5,0.0,721.0,3342.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2244.0,20878.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,0.0,0.0,0.0,2366.5,0.0,6224.0,0.0,0.0,97.5,1.0,0.0,3213.0,0.0,4.0,5987.5,600.0,24.0,505.0,2509.0,3663.0,993.0,0.0,10.0,2477.0,1656.0,1653.0,0.0,940.0,0.0,0.0,12.0,0.0,0.0,124.0,225.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,84.0,284.0,2643.5,310.0,7387.0,10722.0,2932.0,423.0,736.0,3498.5,0.0,0.0,236.5,0.0,0.0,368.0,0.0,28.0,433.0,0.0,628.0,44.0,0.0,4566.0,1002.0,4820.0,389.0,0.0,0.0,3.7540000000000004,3.1359999999999992,3.222,0.0,12.0,5295.0,0.0,0.0,0.0,0.0,0.0,11962.0,0.0,0.0,0.0,124.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3744.5,0.0,4717.0,4522.5,1093.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,8123.0,161.0,0.0,990.0,0.0,522.0,0.0,0.0,277.5,1950.5,0.0,361.0,2395.0,2540.0,0.0,0.0,0.0,0.0,7024.0,10966.0,8102.0,0.0,0.0,136.0,111.0,0.0,0.0,0.0,1380.5,0.0,0.0,20.0,101.0,10.0,60.0,0.0,0.0,458.0,15.5,0.0,145.0,0.0,31.0,42.0,545.5,473.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,431.0
2021-07-06,1600.0,0.0,16.0,635.0,0.0,110.5,0.0,721.0,3342.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2261.0,20878.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,2366.5,0.0,6224.0,0.0,0.0,97.5,3.0,0.0,3389.0,0.0,0.0,5971.5,600.0,24.0,500.0,2509.0,3663.0,993.0,0.0,0.0,2532.0,1656.0,1653.0,0.0,940.0,0.0,0.0,12.0,0.0,0.0,124.0,257.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,84.0,284.0,2649.5,310.0,7387.0,10722.0,2932.0,423.0,736.0,3498.5,0.0,0.0,245.0,0.0,0.0,368.0,0.0,128.0,441.0,0.0,626.0,49.0,0.0,4566.0,972.5,4820.0,389.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,24.0,5310.0,0.0,0.0,0.0,0.0,0.0,11962.0,0.0,9.0,0.0,124.0,0.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3744.5,0.0,4717.0,4522.5,1093.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,8123.0,161.0,14.0,990.0,1.0,547.0,0.0,0.0,277.5,1950.5,0.0,361.0,2395.0,2540.0,0.0,0.0,0.0,0.0,7024.0,10966.0,8102.0,0.0,0.0,136.0,131.0,0.0,0.0,0.0,1380.5,0.0,0.0,20.0,101.0,21.0,67.0,0.0,0.0,458.0,15.5,0.0,145.0,0.0,43.0,42.0,545.5,599.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,431.0
2021-07-07,1600.0,0.0,4.0,635.0,0.0,110.5,0.0,721.0,3328.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2248.0,20862.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,2366.5,0.0,6233.0,0.0,0.0,97.5,3.0,0.0,3389.0,0.0,0.0,5977.5,685.0,24.0,500.0,2493.0,3728.0,975.0,0.0,3.0,2052.0,1658.0,1653.0,0.0,535.0,0.0,0.0,12.0,0.0,0.0,124.0,257.0,1.0,0.0,947.0,0.0,0.0,0.0,0.0,84.0,284.0,2644.0,310.0,7539.5,10706.0,2932.0,423.0,736.0,3498.5,0.0,0.0,218.0,0.0,0.0,368.0,0.0,128.0,441.0,0.0,626.0,49.0,0.0,4550.0,996.5,4820.0,389.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,66.0,5304.0,0.0,0.0,0.0,0.0,0.0,11926.0,0.0,6.0,0.0,124.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.5,0.0,4709.0,4727.5,1093.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,8123.0,161.0,0.0,990.0,0.0,585.0,0.0,0.0,277.5,1950.5,0.0,361.0,2387.0,2540.0,0.0,0.0,0.0,0.0,7558.0,10966.0,8102.0,0.0,0.0,136.0,152.0,0.0,0.0,0.0,1380.5,0.0,0.0,20.0,93.0,15.0,65.0,0.0,0.0,458.0,15.5,0.0,145.0,0.0,76.0,42.0,545.5,619.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,431.0
2021-07-08,1680.0,0.0,26.0,667.0,0.0,110.5,0.0,721.0,3413.0,0.0,0.0,0.0,2095.0,1810.0,0.0,2262.0,21319.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,2367.5,0.0,6233.0,0.0,0.0,97.5,133.0,0.0,3389.0,0.0,0.0,5971.5,685.0,24.0,500.0,2558.0,3728.0,975.0,0.0,12.0,2063.0,1656.0,1672.0,0.0,535.0,0.0,0.0,12.0,0.0,0.0,124.0,241.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,284.0,2637.0,310.0,7381.5,10702.5,2958.0,423.0,736.0,3498.5,0.0,0.0,245.0,0.0,0.0,368.0,6.0,156.0,441.0,0.0,634.0,49.0,0.0,4550.0,962.5,4813.0,389.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,70.0,5304.0,0.0,0.0,0.0,0.0,0.0,11944.0,0.0,5.0,0.0,124.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.5,0.0,4709.0,4727.5,1093.5,509.0,1701.0,1236.0,550.0,1104.0,0.0,0.0,8104.0,161.0,148.0,990.0,0.0,543.0,0.0,0.0,277.5,1950.5,0.0,361.0,2387.0,2540.0,0.0,0.0,86.0,0.0,7558.0,10947.0,8134.0,0.0,0.0,136.0,152.0,0.0,0.0,0.0,1380.5,0.0,0.0,20.0,110.0,5.0,64.0,0.0,0.0,536.0,15.5,0.0,145.0,0.0,114.0,42.0,545.5,601.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,431.0
2021-07-09,1679.0,0.0,0.0,1059.0,0.0,110.5,0.0,721.0,3405.0,0.0,0.0,0.0,2128.0,1810.0,0.0,2244.0,21303.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,2366.5,0.0,6233.0,0.0,0.0,97.5,130.0,0.0,3343.0,0.0,4.0,5971.5,603.0,24.0,533.0,2558.0,3728.0,975.0,0.0,0.0,2499.0,1656.0,1672.0,0.0,511.0,0.0,0.0,12.0,0.0,0.0,124.0,502.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,284.0,2657.0,310.0,7331.5,10735.5,2958.0,423.0,736.0,3498.5,0.0,0.0,218.0,0.0,0.0,368.0,6.0,156.0,441.0,0.0,1016.0,44.0,0.0,4550.0,981.5,4805.0,417.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,62.0,5369.0,0.0,0.0,0.0,0.0,0.0,11723.0,0.0,4.0,0.0,124.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.5,0.0,4701.0,4727.5,1093.5,509.0,1701.0,1236.0,628.0,1104.0,0.0,0.0,8104.0,161.0,160.0,990.0,0.0,492.0,0.0,0.0,277.5,1950.5,0.0,361.0,2506.0,2532.0,0.0,0.0,86.0,0.0,7534.0,10947.0,8159.0,0.0,1.0,136.0,152.0,0.0,0.0,0.0,1380.5,0.0,0.0,20.0,107.0,11.0,64.0,0.0,0.0,536.0,15.5,0.0,145.0,0.0,129.0,75.0,545.5,579.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,431.0
2021-07-10,1681.0,0.0,0.0,1059.0,0.0,110.5,0.0,721.0,3405.0,0.0,0.0,0.0,2128.0,1810.0,0.0,2247.0,21564.5,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,2366.5,0.0,6224.0,0.0,0.0,0.0,130.0,0.0,3343.0,0.0,0.0,5977.5,692.0,24.0,533.0,2524.0,3728.0,975.0,0.0,10.0,3235.0,1656.0,1672.0,0.0,888.0,0.0,0.0,12.0,0.0,0.0,124.0,502.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,284.0,2800.5,310.0,7394.5,10735.5,2924.0,423.0,736.0,3498.5,0.0,0.0,255.0,0.0,0.0,368.0,6.0,128.0,441.0,0.0,1016.0,44.0,0.0,4550.0,972.5,4805.0,417.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,62.0,5369.0,0.0,0.0,0.0,0.0,0.0,11723.0,0.0,3.0,0.0,124.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.5,0.0,4701.0,4727.5,1093.5,509.0,1701.0,1236.0,628.0,1104.0,0.0,0.0,8104.0,0.0,160.0,990.0,0.0,529.0,0.0,0.0,277.5,1950.5,0.0,361.0,2506.0,2532.0,0.0,0.0,99.0,0.0,8027.0,10947.0,8324.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,1380.5,0.0,0.0,20.0,107.0,30.0,60.0,0.0,0.0,536.0,15.5,0.0,145.0,0.0,130.0,75.0,545.5,579.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1104.0,431.0
2021-07-11,1681.0,0.0,8.0,1059.0,0.0,110.5,0.0,721.0,3405.0,0.0,0.0,0.0,2128.0,1810.0,0.0,2247.0,21564.5,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,2372.5,0.0,6224.0,0.0,0.0,97.5,130.0,0.0,3343.0,0.0,0.0,5971.5,688.0,24.0,533.0,2558.0,3882.0,1129.0,0.0,0.0,3229.0,1656.0,1672.0,0.0,888.0,0.0,0.0,12.0,0.0,0.0,124.0,568.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,284.0,2800.5,310.0,7394.5,10735.5,2958.0,423.0,736.0,3498.5,0.0,0.0,255.0,0.0,0.0,368.0,0.0,128.0,441.0,0.0,1016.0,44.0,0.0,4550.0,989.5,4805.0,417.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,64.0,5369.0,0.0,0.0,0.0,0.0,0.0,11723.0,0.0,3.0,0.0,124.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.5,0.0,4702.0,4727.5,1093.5,509.0,1701.0,1236.0,628.0,1104.0,0.0,0.0,8104.0,161.0,148.0,990.0,0.0,528.0,0.0,0.0,277.5,1950.5,0.0,361.0,2506.0,2532.0,0.0,0.0,99.0,0.0,8027.0,11018.0,8324.0,0.0,0.0,136.0,152.0,0.0,0.0,0.0,1380.5,0.0,0.0,20.0,107.0,24.0,60.0,0.0,0.0,536.0,15.5,0.0,145.0,0.0,126.0,75.0,545.5,579.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,431.0
2021-07-12,1678.0,0.0,0.0,1049.0,0.0,115.0,0.0,721.0,3422.0,0.0,0.0,0.0,2128.0,1810.0,0.0,2257.0,23630.5,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,2372.5,0.0,6224.0,0.0,0.0,97.5,130.0,0.0,3389.0,0.0,0.0,5965.5,685.0,24.0,933.0,2558.0,3882.0,1129.0,0.0,10.0,3204.0,1656.0,1672.0,0.0,947.0,0.0,0.0,12.0,0.0,0.0,124.0,568.0,0.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,284.0,2767.5,310.0,7580.5,10905.0,2958.0,423.0,736.0,3536.0,0.0,0.0,282.0,0.0,0.0,368.0,0.0,128.0,450.0,0.0,1016.0,44.0,0.0,4550.0,986.5,4923.0,334.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,50.0,5369.0,0.0,0.0,0.0,0.0,0.0,11748.0,0.0,3.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.5,0.0,4709.0,4837.5,1093.5,509.0,1701.0,1242.0,550.0,1104.0,1.0,0.0,8104.0,161.0,148.0,990.0,0.0,560.0,0.0,0.0,277.5,1509.5,0.0,361.0,2616.0,2550.0,0.0,0.0,99.0,0.0,8027.0,11349.0,8462.0,0.0,0.0,136.0,152.0,0.0,0.0,0.0,1360.5,0.0,0.0,20.0,129.0,0.0,74.0,0.0,0.0,536.0,15.5,0.0,145.0,0.0,121.0,75.0,545.5,579.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,435.0
2021-07-13,1698.0,0.0,0.0,1050.0,0.0,118.0,0.0,721.0,3582.0,0.0,0.0,0.0,2128.0,1810.0,0.0,2564.0,23630.5,0.0,0.0,27.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,2368.5,0.0,6314.0,0.0,0.0,97.5,130.0,0.0,3638.0,0.0,0.0,5938.5,791.0,24.0,933.0,2558.0,3882.0,1129.0,0.0,0.0,3343.0,1656.0,1672.0,0.0,948.0,0.0,0.0,12.0,0.0,0.0,124.0,559.0,0.0,0.0,969.0,0.0,0.0,0.0,0.0,0.0,284.0,2767.5,362.0,7623.5,10925.0,2958.0,447.0,736.0,3536.0,0.0,0.0,302.0,0.0,0.0,368.0,0.0,28.0,450.0,0.0,1016.0,44.0,0.0,4550.0,1039.5,4923.0,334.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,50.0,5384.0,0.0,0.0,0.0,0.0,0.0,11748.0,0.0,6.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,3933.5,0.0,4709.0,4997.5,1093.5,509.0,1701.0,1242.0,550.0,1104.0,38.0,0.0,8104.0,161.0,153.0,990.0,0.0,522.0,0.0,0.0,277.5,1669.5,0.0,361.0,2616.0,2550.0,0.0,0.0,86.0,0.0,8027.0,11349.0,8462.0,0.0,0.0,136.0,181.0,0.0,0.0,0.0,1360.5,0.0,0.0,20.0,261.0,17.0,75.0,0.0,0.0,536.0,23.5,0.0,145.0,0.0,139.0,75.0,545.5,564.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,435.0
2021-07-14,1734.0,0.0,12.0,1049.0,0.0,118.0,0.0,721.0,3582.0,0.0,0.0,0.0,2128.0,1810.0,0.0,2564.0,23630.5,0.0,0.0,27.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,2370.5,0.0,6350.0,0.0,0.0,97.5,130.0,0.0,3638.0,0.0,0.0,5933.5,791.0,24.0,933.0,2558.0,3817.0,1129.0,0.0,3.0,3319.0,1660.0,1672.0,0.0,947.0,0.0,0.0,12.0,0.0,0.0,124.0,545.0,0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,284.0,2767.5,362.0,7623.5,10925.0,2958.0,447.0,736.0,3536.0,0.0,0.0,294.0,0.0,0.0,368.0,0.0,28.0,442.0,0.0,1016.3333,44.0,0.0,4550.0,996.5,4923.0,334.0,0.0,0.0,3.7540000000000004,3.1259999999999994,3.222,0.0,53.0,5369.0,0.0,0.0,0.0,0.0,0.0,11730.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,3933.5,0.0,4709.0,4997.5,1093.5,509.0,1701.0,1242.0,550.0,1104.0,38.0,0.0,8104.0,161.0,153.0,990.0,0.0,584.0,0.0,0.0,277.5,1669.5,0.0,361.0,2616.0,2550.0,0.0,0.0,117.0,0.0,8027.0,11455.0,8562.0,0.0,0.0,136.0,180.0,0.0,0.0,0.0,1360.5,0.0,0.0,20.0,256.0,18.0,74.0,0.0,0.0,536.0,23.5,0.0,145.0,0.0,139.0,75.0,545.5,473.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,1138.0,435.0
